Cluster,Biden Votes Weighted,Trump Votes Weighted
0,115092.86600917506,260445.14125458483
1,319324.7596967559,136196.55177113082
2,250378.93694573312,188997.5156443346
3,161398.3185709463,205533.31525151717
4,186484.0401388413,185795.48391728147
5,148974.5329310342,207696.2532369717
6,237932.28165033658,180487.21321998414
7,197823.0298453714,174517.0277613362
8,307833.7473040825,194738.63451655014
9,180886.73039938897,207244.36402307634
10,117997.51065293477,196455.3312428684
11,119589.198852194,251707.73200168562
12,153043.0644707316,159897.9858591481
13,187532.98253247395,209060.45029953026
