Cluster,Biden Votes Weighted,Trump Votes Weighted
0,113961.60681053976,179487.36403071735
1,162396.0849788472,160976.7464971165
2,190890.21206962934,220973.1289463337
3,153870.73801444896,201009.39292847758
4,280314.98165248777,179844.0834470728
5,164739.5075728305,176671.52143171403
6,216589.8734714876,214140.28535358165
7,182376.48972908634,210489.97061074863
8,119487.45802491397,267698.89047445415
9,297140.70866023743,126722.92732178002
10,267688.9172356567,178915.57016205534
11,210286.1605162316,183793.25502799917
12,124665.03705209079,256668.64887610052
13,199884.22421151164,201381.21489184836
