Cluster,Biden Votes Weighted,Trump Votes Weighted
0,298054.59674891306,177764.2688320461
1,182091.43123402036,209746.67833479212
2,114182.85012148805,267465.8130239208
3,154967.16153017787,228299.00876188563
4,219217.14513669666,192404.66281867572
5,152349.17621673766,203669.9156569718
6,168975.9249073303,166470.00110953013
7,217031.470105663,204789.9251782268
8,276491.5318723736,139636.21574918975
9,193149.6663616927,224157.68646367296
10,163970.28764712124,172611.9232625403
11,117939.18239382231,181738.77532479088
12,289396.78140627395,169429.15368793474
13,136474.7943176889,220588.97179582212
