Cluster,Biden Votes Weighted,Trump Votes Weighted
0,216346.79123200034,206036.71120568755
1,170208.631609656,167591.11085363323
2,113687.59609291836,266713.7789617449
3,219981.56256491825,192776.43396094616
4,164449.21666469055,173490.04391346214
5,188940.5126419933,225430.59760093162
6,289620.06154528697,167345.33489110117
7,297074.7932601626,177408.6321499834
8,117613.95450806747,181638.56376791696
9,139770.78515118326,219175.8483031535
10,155409.1218184603,228025.86544698427
11,276103.86952638126,139234.2973103875
12,153041.48327788673,204289.29420280785
13,182043.62010639437,209616.4874312596
