Cluster,Biden Votes Weighted,Trump Votes Weighted
0,167235.27747794555,228043.44257276726
1,180178.48380122936,205680.56895621045
2,178029.5421365177,210355.5385126213
3,191884.81923925836,188851.00468163678
4,164346.2623338913,207716.98534115363
5,216233.69699757025,183161.34857079617
6,118048.35867645046,202363.79628622468
7,154342.23565526024,161281.70356644157
8,313039.53805979504,196209.05008723575
9,316661.00662789115,136792.06132886518
10,253636.39360716616,177221.93739710352
11,106719.33082595057,256726.37374201108
12,173685.0570397056,194884.91755915445
13,150251.9975213679,209484.27139777792
