Cluster,Biden Votes Weighted,Trump Votes Weighted
0,199877.14658078502,201391.3551905714
1,153949.34107328876,201168.03997277725
2,119479.33986223386,267447.4361445661
3,280772.1067169684,179794.29864596916
4,207314.08839345546,182702.79002535774
5,113581.73396579077,178929.69310741892
6,182265.64644397376,210265.85471534156
7,125111.27905522974,257232.55643836354
8,299939.46273348713,128999.26711092393
9,160274.0283437476,158753.36317304985
10,164663.01922517276,176577.06614737393
11,215935.9320542309,214220.96971798202
12,191111.00837955726,221264.26099719794
13,270017.86717207823,180026.04861310645
