Cluster,Biden Votes Weighted,Trump Votes Weighted
0,149759.36038846395,208930.56290359882
1,180075.45164959333,205794.5870926366
2,325759.053244152,135770.83858210928
3,234894.47385509213,185542.23008175203
4,116619.82462828442,253162.84299660308
5,186002.51754790024,185774.045611431
6,263066.34233664244,178860.43216847524
7,161845.02013074225,206154.55516778055
8,192649.16121130213,208616.0413755106
9,197317.8442829691,177012.16302670512
10,154838.7773874609,162013.0826526551
11,116786.74354223724,202364.73835069806
12,101246.49276166277,254327.81026224993
13,303430.9370334968,194449.0697277944
