Cluster,Biden Votes Weighted,Trump Votes Weighted
0,115206.32287654406,260600.4099176759
1,161584.87523133072,205692.26315431207
2,238389.78111526178,179428.36781139215
3,186073.67874342814,185365.18493566161
4,149073.53589817233,207864.6963203336
5,250037.05806349276,190514.68415800505
6,180908.14020301952,207285.15785561944
7,119876.99199181936,251768.1406410234
8,320217.0755711878,136940.44839413132
9,117429.68547988078,194548.96402017062
10,153285.38324430308,160300.0986890086
11,307197.89050536155,194115.99311669127
12,187480.99649891886,209958.70099971126
13,197530.58457727887,174389.8899862635
