Cluster,Biden Votes Weighted,Trump Votes Weighted
0,221530.88976665333,208994.3360345856
1,163709.10442332775,171672.73916728297
2,223755.4101202847,195546.61316765167
3,220068.12215839679,192613.99506062822
4,171322.9731403713,168614.01507713384
5,182455.3047239321,210636.561562953
6,147639.15963088203,230146.0273849309
7,298357.3455332611,176008.4900748032
8,116575.0261505492,179830.99765425822
9,117628.8076472398,268834.6199869085
10,150926.04189357476,202336.24482408183
11,273953.054771974,179971.54931475763
12,274697.91318298725,140807.2179723177
13,121672.8468565657,232759.5927177065
