Cluster,Biden Votes Weighted,Trump Votes Weighted
0,151082.74894727377,202672.0126336919
1,117653.40884340089,268990.24846280424
2,275007.5951582216,140299.09430388597
3,220224.24826271337,192280.7807417963
4,170087.70370382236,167532.8572513782
5,274076.666291914,179662.33580851532
6,148257.35732855575,230529.18801221935
7,182379.2957098023,210449.72741941077
8,223470.17227973,195448.22212462113
9,221193.09128963694,209298.99154252757
10,163736.68563106938,171719.75584907908
11,297854.5331376575,176808.8715615515
12,121890.50939068329,232767.1931440171
13,117377.98402551848,180313.72114450138
