Cluster,Biden Votes Weighted,Trump Votes Weighted
0,164703.01411674678,176650.4135897023
1,124830.51197350044,257208.69167868112
2,298063.6959804316,127249.20594171279
3,267491.8198790733,178793.96041525336
4,182309.23023885585,210347.47129054656
5,209782.24286310104,183616.608113033
6,190829.80780326368,220693.9597225938
7,153914.8185410976,201042.04400164474
8,199942.88751694106,201474.74088165
9,113937.13904792069,179430.94367567386
10,215199.26206604348,213439.6608015243
11,119504.3638214286,267662.3967885253
12,162092.8585707373,160677.3062452924
13,281690.3475808582,180485.5968541663
