Cluster,Biden Votes Weighted,Trump Votes Weighted
0,116853.14544852432,269092.58468160295
1,124503.01206751974,230308.24281254364
2,275529.8427825008,140262.48448645047
3,182267.75992413357,210204.12578319776
4,280224.5236429196,175849.45443323033
5,150296.170693864,229363.5975353074
6,152327.9768274139,204425.408893839
7,219565.52101443883,191808.99710878194
8,212450.52299932073,212434.66701844998
9,221813.10405981567,199054.42162586434
10,167080.10446398667,164845.55831291623
11,163250.36381113445,171221.17294278345
12,119753.74387716613,182278.4109757371
13,298376.20838726126,177623.87338929522
