Cluster,Biden Votes Weighted,Trump Votes Weighted
0,198026.9734620617,174555.93486342984
1,187319.2669582056,210588.78909697052
2,162105.67164357327,206113.6737150766
3,180694.23176377878,206860.48182819842
4,120654.20110191294,250182.72513869053
5,152953.27557185746,159807.81838083343
6,236898.21242441706,180441.15462189692
7,187245.45634080734,185334.90394695423
8,307018.6474455255,194125.3358149286
9,319739.9051324539,137192.6115594089
10,149131.5237247378,207890.33543586195
11,249722.00609848162,188133.93250222705
12,115173.38644735662,261109.5810831268
13,117609.24188483001,196435.722012396
