Cluster,Biden Votes Weighted,Trump Votes Weighted
0,274999.47018538165,140428.06976325472
1,182234.15295277612,210142.1926586062
2,171539.07212572038,168832.20201112644
3,117023.76437085534,268745.6310435834
4,297154.3850362391,176189.28205116017
5,163784.08320897762,171823.45446047082
6,151073.54295729575,202620.30792925748
7,278474.68758646597,175948.5634846985
8,149642.72036630343,229810.047102275
9,222460.85843208095,199227.03900447552
10,214253.85645331247,211445.76746180299
11,124353.0778207847,231123.9300164798
12,220672.35798739168,192668.17162917994
13,116625.97051641454,179768.3413836288
