Cluster,Biden Votes Weighted,Trump Votes Weighted
0,204046.7540194706,217739.41421395578
1,253655.6551665821,184652.0982446357
2,182029.64766699827,209618.78024749775
3,136693.9151774071,194672.1207885108
4,217541.28455227078,199393.09352247365
5,128580.2690887246,225701.19084836004
6,153560.27317101066,212213.45423911614
7,175513.81431112546,174923.67748033316
8,114761.05033910247,267134.57756486756
9,265410.9373818456,143964.54580381303
10,150440.86281468722,227946.4291111969
11,252853.88820091254,157485.42332007896
12,163742.95781700194,170937.97902722028
13,285460.6902928603,172390.2155879401
