Cluster,Biden Votes Weighted,Trump Votes Weighted
0,154366.45206333123,201928.24607600062
1,280509.70147928246,180010.49735602544
2,159549.1001564664,158307.37112776123
3,199899.50870153203,201306.65371650943
4,113316.71673947723,178302.6460690074
5,182265.64644397376,210265.85471534156
6,270195.61621905,181390.76954249828
7,207765.1551134124,182492.72290584596
8,216115.2426533744,213600.27579318124
9,119412.24219572886,267420.2012765785
10,165098.708963771,177096.41339670683
11,300704.73893937375,129100.87640518363
12,124835.567427196,257073.5784820718
13,190257.6029040301,220476.89313728787
