Cluster,Biden Votes Weighted,Trump Votes Weighted
0,116551.9549622897,266540.37805376406
1,163501.53991297982,170509.85401738077
2,277074.492347339,175454.73117473422
3,214661.72182259685,209764.76990708272
4,123998.23328214585,230661.0085788163
5,255156.5461345318,156809.44442931257
6,175210.75676983985,175082.9089539959
7,153172.60128172103,211637.60701841174
8,221577.05026888376,197992.48360919513
9,253220.57123252942,184859.35196804345
10,182050.9056887453,209705.33896956898
11,137987.59802458435,195761.88334575162
12,263855.95194897393,145225.05594904855
13,146272.07632283896,228768.18402489382
