Cluster,Biden Votes Weighted,Trump Votes Weighted
0,163578.29143945815,170565.23447250744
1,182123.48049438733,209894.3084727386
2,254069.22843156793,156703.47239678638
3,121945.20894861003,230496.53576534588
4,146120.26412757084,229162.32319861872
5,117186.07028125062,267450.85900269443
6,253269.67615187785,184868.3256369978
7,153163.84548753418,211639.62935417003
8,220306.01245640684,209566.71973328255
9,137538.7664080748,195364.62713420478
10,273620.0662730095,177785.9231683703
11,264593.1425482032,144483.68754111486
12,175286.35801597702,175038.7333438212
13,221491.58893607138,195752.62077934688
