Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182204.21337105663,210093.1303791881
1,153173.9739531805,211564.07449491916
2,146090.69421398558,229891.2764450919
3,251004.37346929064,159143.29304044048
4,175318.77084447953,174850.7773853518
5,272781.10684955964,179006.91071189736
6,222274.05513101828,195353.3100952836
7,121514.68152889516,231687.39613795892
8,117364.24260081511,267588.0715734718
9,163725.1157937534,170762.91566688218
10,254657.62932104748,182999.87963934863
11,221453.04848119657,207787.10012820104
12,136914.55739551457,195049.44729270446
13,265815.5370462066,142995.41700926033
