Cluster,Biden Votes Weighted,Trump Votes Weighted
0,119562.71061386535,267794.33404164785
1,164399.02147006936,176319.0712009173
2,162960.54736749886,161520.5397954073
3,210761.88017533312,183659.04600447253
4,266256.6153010334,178217.96650181926
5,216612.03453875534,214399.57022178636
6,280569.6571633694,179959.61662171595
7,154065.43235037764,201161.53079664285
8,114298.39962666987,179954.60170110653
9,182271.74173601024,210282.4631350548
10,199438.0513305292,200916.59784085327
11,297848.56777886394,127335.29265208282
12,190725.02548512764,220540.83681480956
13,124522.31506249623,256711.53267168347
