Cluster,Biden Votes Weighted,Trump Votes Weighted
0,276377.09012046055,139648.9888180978
1,113665.17207331774,266746.6123894486
2,152784.04774739686,203942.7517751482
3,181946.6330888175,209404.60838269445
4,169200.3961469654,166697.0670661942
5,289770.1105560074,166417.20327636873
6,118174.5458146472,182090.5046475363
7,298270.2502195177,178703.95014618878
8,155294.72326670866,227497.3625794163
9,187344.04841145748,225715.48734699425
10,219548.36883454403,192368.77654218615
11,164597.49298589255,173680.86557624675
12,141103.35557588036,218897.1350940919
13,216215.7651583862,206961.68635938736
