Cluster,Biden Votes Weighted,Trump Votes Weighted
0,190275.755297059,220545.85915916093
1,280317.5095219044,179919.40432449288
2,207746.48132221733,182499.89786796918
3,270212.55079362873,181399.66694684228
4,216232.91291818203,213585.56226194248
5,124841.05112573202,257037.18764983793
6,182271.74173601024,210282.4631350548
7,119420.28528184588,267443.04776207625
8,300821.2279385848,129205.24088705923
9,113313.83729782682,178298.115883233
10,154340.441605385,201890.54111202818
11,165169.54865335458,177181.48340877015
12,159506.4789918881,158264.94707806132
13,199822.17751638073,201219.58252347118
