Cluster,Biden Votes Weighted,Trump Votes Weighted
0,280460.000159461,179785.33521490707
1,208082.3951851299,182758.093331605
2,182265.64644397376,210265.85471534156
3,161181.38311471345,159723.9809158343
4,164826.63722254644,176788.50298858422
5,199877.9082815708,201356.07888489906
6,124852.69776019281,257186.20399828345
7,268370.9416715354,179294.3042759673
8,113883.40692136533,179373.11383807057
9,153769.10527422713,200889.8875493892
10,216428.76928601772,214204.2035896733
11,190987.71792856263,220945.75155725752
12,299775.9861551029,128527.95696785158
13,119529.40459560047,267673.7321723357
