Cluster,Biden Votes Weighted,Trump Votes Weighted
0,102602.73203236489,248175.28898584607
1,319120.35585233726,136593.41569410512
2,162674.786060998,206674.45121046418
3,149507.77321471306,208479.89558625084
4,310442.7001981036,195410.21720190856
5,117549.5614195133,201621.1463922706
6,179833.35469704762,224236.4680408548
7,181504.6495445388,208947.71067753478
8,272777.3242115382,180119.10682526356
9,196388.8303052809,205726.52057687764
10,154209.7625210906,161458.3896796305
11,189305.7936691379,187536.33714825683
12,208640.64794141398,182414.20586605737
13,139733.72833192156,211379.84611467898
