Cluster,Biden Votes Weighted,Trump Votes Weighted
0,164427.36448739067,173471.56608431885
1,219983.04020967425,193039.9529275711
2,113786.42423039822,266665.8257825183
3,153057.8544268505,204327.27983561135
4,217114.72585998772,206329.58311783147
5,298016.9722545052,177955.43581075693
6,154968.85258064474,228110.23512913435
7,288246.4641367275,167338.17872391024
8,169187.14198677163,166645.08259504338
9,189905.74835884606,223277.54946594418
10,276303.68398945575,139586.70357206577
11,117722.84929895034,181692.92712479614
12,182230.31140553142,210045.4974827903
13,139340.5667742656,220287.18234770742
