Cluster,Biden Votes Weighted,Trump Votes Weighted
0,215365.46956462294,208397.4035358951
1,164248.16095252393,173118.5295408339
2,190673.96903339395,213607.31688161756
3,184292.31349138424,214853.4814191671
4,169369.61583042325,166823.34160326398
5,161057.929280101,200833.51841701465
6,151891.7965601985,203094.0281454897
7,117842.54157892607,181721.8541697562
8,154956.11620920934,228742.6375370433
9,218714.7925769066,192524.64946559665
10,260792.37375254487,177192.5798661576
11,120315.66622710711,280979.0087008996
12,275504.6557951897,140076.44473058093
13,299266.5991474681,176808.20598668352
