Cluster,Biden Votes Weighted,Trump Votes Weighted
0,314183.35768208565,134294.09310799337
1,162808.59439822004,208942.30817037675
2,109801.14314885419,259963.9691157473
3,157191.81229345716,230857.93289710378
4,160585.14086730467,204705.8965212833
5,152881.7163810943,157524.1689006096
6,218511.19355248642,186200.5305822878
7,278686.60344772553,161332.0288563595
8,141585.6775161966,195909.6441386515
9,180740.25633324456,206825.80902379088
10,148908.05724318718,207565.51823231363
11,169287.55930744315,227464.7301364227
12,304297.2765888343,192384.37767732353
13,184823.611239866,184801.9926397362
