Cluster,Biden Votes Weighted,Trump Votes Weighted
0,297455.2300329533,126200.70243705163
1,293320.9781376179,174008.43856516283
2,129162.45670104136,191780.2978909833
3,182419.32574690235,210744.58506130267
4,166639.81272229075,177869.16683282587
5,152621.79130448066,208898.25414095697
6,199215.5480092725,202142.54801013676
7,218577.75792947292,179425.85709810906
8,174452.08295603332,166180.25266007878
9,120233.96549333293,258552.0992453484
10,206691.07040060038,220694.90923145798
11,121188.91960011113,264833.8805558937
12,232889.19048305094,158043.47582705764
13,189423.87048283918,219398.53244363423
