Cluster,Biden Votes Weighted,Trump Votes Weighted
0,154707.6614307407,161579.8095600445
1,170548.2018692378,195543.51255698976
2,163435.405318375,207237.14779154846
3,317689.75345831213,136326.52848662937
4,105234.01784624819,253940.09797518363
5,216012.66253744112,183018.88621161474
6,117309.09950135011,203685.33151414234
7,178979.5817958193,211482.75771417504
8,313364.2697692352,196933.3790800734
9,180215.1277994396,205748.44944715506
10,150100.14954190253,209368.3592876952
11,190922.4528705428,188634.00915298343
12,257288.36562243826,178590.56052686527
13,168485.25063891688,226684.17069489957
