Cluster,Biden Votes Weighted,Trump Votes Weighted
0,221973.10742915585,195408.88723304693
1,182168.80081130815,209995.06369952505
2,250463.43105408968,157839.68344235982
3,221160.4965688138,208280.38419022626
4,121500.79636071417,231205.21769212643
5,117340.52526923345,267662.53189505014
6,153158.17363436794,211538.39658614996
7,273147.3449389527,178863.17177048718
8,266230.9523484997,143707.91555776258
9,175208.88143755405,174811.82146304942
10,137264.95680189438,195372.24955837216
11,146130.6186288364,229590.2636523929
12,254907.59914035207,183866.460261256
13,163636.31557622732,170630.952998195
