Cluster,Biden Votes Weighted,Trump Votes Weighted
0,250528.40533544443,158278.6906538277
1,220425.51133637485,209414.02031006076
2,121827.83785289954,230815.10914445575
3,266244.36168589623,143770.80486247243
4,152675.37506990496,210620.9912534794
5,163678.45181602123,170700.0068017227
6,117196.21996422662,267449.0828137393
7,137460.21596849934,196048.0890754102
8,273879.38560923876,178398.74211595228
9,255305.40206264693,184036.90938895458
10,182164.50443638797,209988.10160519026
11,146223.58207729325,229250.32531334495
12,221533.23075399594,195455.8277782275
13,175149.51603116965,174546.29888316194
