Cluster,Biden Votes Weighted,Trump Votes Weighted
0,276818.20566879696,176345.1605653169
1,168977.45665283516,166522.43404776082
2,123513.5516836941,230917.53523876297
3,220124.88080310254,192093.06646588605
4,216515.97462280904,211641.91943548972
5,274945.86231106106,140348.95631761383
6,117177.72919865447,268837.1843888065
7,151901.813205578,203697.19228577762
8,182258.97189026192,210195.90039217848
9,119003.44684731602,182019.92130560847
10,163483.86536732927,171526.81475661372
11,222451.4222192703,198225.7640450883
12,149336.46991342944,229664.9226486825
13,297782.34961586137,176736.22810641385
