Cluster,Biden Votes Weighted,Trump Votes Weighted
0,169341.9834288024,166806.6961073617
1,275693.0218232447,140218.26513815133
2,285367.1923943977,174381.68850674402
3,127873.12519704267,228081.48204884515
4,115335.46259392642,268285.1900279351
5,151986.59898332952,228133.95157538832
6,163900.17159566164,172188.42719150323
7,117479.14895015737,180818.73101933656
8,182339.58950061369,210296.67757171093
9,219082.56048145753,192629.89086139016
10,205537.55381423215,216582.42541293247
11,151336.23894930902,202774.65904515932
12,298805.0426121876,176622.0169430696
13,220214.30967563725,200952.89855047184
