Cluster,Biden Votes Weighted,Trump Votes Weighted
0,290014.2983969007,166503.60760670906
1,152730.4617760553,203864.68624737914
2,155529.30043642712,227552.79213009926
3,164601.16778635714,173694.49523259694
4,181945.45564703006,209401.19981793157
5,276740.8322202662,139651.94045382043
6,168815.27722600437,166347.8635589246
7,298759.4697680856,179093.4439933859
8,140979.12426649343,218666.35568077225
9,113643.5337135529,266726.22110266873
10,219068.37636846327,192227.955046643
11,117938.41674144815,181852.78556824138
12,216093.04218378649,207014.7057120015
13,187433.24346912894,226174.94784882604
