Cluster,Biden Votes Weighted,Trump Votes Weighted
0,120214.39135788243,280480.40826210583
1,215918.61184637694,208866.64887042256
2,164453.54886416806,173306.22491044248
3,299353.13021214004,176798.18136985306
4,154504.23727750086,228599.53686759926
5,184289.47847183238,214845.75657278884
6,169749.3066605953,167142.0240586412
7,117408.31001430399,181244.88641010897
8,160764.88622039126,201230.08473159766
9,275323.88684980763,139993.99404423204
10,151718.7674702743,202968.8902217996
11,191089.13700448314,214012.36148344935
12,260718.22298713383,176673.8593826249
13,218786.08476310954,192610.14281433405
