Cluster,Biden Votes Weighted,Trump Votes Weighted
0,287912.42658636434,179399.75339483138
1,320776.3135087611,137619.75409132105
2,111901.31835219885,237175.3583809261
3,162691.13983934524,206766.33621181553
4,307999.3187401527,195256.24510811127
5,189861.28085411235,187614.65371359247
6,200302.5152864558,177469.52553941778
7,187985.88704049663,214818.14459585203
8,154370.16118786135,161456.10511187493
9,117297.84794065673,201996.83929234344
10,101313.42857923255,245143.2104113899
11,149981.26002042272,209241.56406630506
12,179577.13058988017,205198.54743686126
13,212321.97147405913,199616.96264535756
