Cluster,Biden Votes Weighted,Trump Votes Weighted
0,183682.31632852345,213493.7916084904
1,120075.56459855151,276380.32999578124
2,164028.06079644043,171585.74072858845
3,152176.92964737403,208475.7171936426
4,137895.44472321993,194968.44997465538
5,216309.87957876484,206786.5984442084
6,254064.50817784152,185436.6284776166
7,263631.26776150026,175457.61083945655
8,256886.35907797786,155789.58841516325
9,153565.8291400626,212498.1541186632
10,196033.7909749205,208361.64664346425
11,175649.88434129156,176022.1349051428
12,260987.09321470003,145401.57823631604
13,149305.07163883117,228115.03041881067
