Cluster,Biden Votes Weighted,Trump Votes Weighted
0,199896.2412117631,201366.4170284671
1,124852.69776019281,257186.20399828345
2,153770.27362131947,200892.0757459907
3,119465.05984271754,267555.2628948356
4,161152.6622296693,159698.3486248245
5,216413.51595606707,214196.9739839961
6,269169.51743055996,179753.54380899784
7,299122.7082920565,128153.38179454042
8,164826.63722254644,176788.50298858422
9,190967.57302158885,220933.26396352466
10,207962.09813940132,182695.9913664924
11,113887.77058584895,179376.14498803692
12,182269.61547134636,210276.66950027112
13,280535.62921492197,179900.21931315475
