Cluster,Biden Votes Weighted,Trump Votes Weighted
0,119631.59562742048,276340.0624682146
1,263398.96378773835,145384.7334685076
2,153490.22564951313,212062.24242894404
3,154538.35573437787,204941.60334465138
4,137629.9850968656,195604.77910211287
5,262556.9200607344,176437.1463958002
6,216406.06131883134,207836.79237274666
7,253994.03647335403,184877.17563608492
8,149428.36780856884,227813.73255983507
9,255475.6368196046,157526.86026918868
10,175314.60150461787,175045.36441970328
11,183719.912027788,213560.1414797098
12,163980.5851449511,171551.72841912013
13,194726.75294563404,209790.6376353806
