Cluster,Biden Votes Weighted,Trump Votes Weighted
0,190862.7695767964,220727.3322306996
1,161459.00995192036,159999.676472396
2,199987.4073919488,201556.1553033909
3,281270.48793637793,180252.32725512088
4,119466.86559643131,267558.13079562265
5,215530.9992298112,213616.86414322688
6,125006.55786385704,257431.40379557793
7,164789.2617297985,176740.59180527457
8,113918.4404031495,179424.0312492941
9,182265.64644397376,210265.85471534156
10,153802.49785104502,200931.32227398176
11,298745.9365570076,127874.48749825337
12,208262.1301272099,182782.47528203524
13,268923.9893406723,179612.34717978435
