Cluster,Biden Votes Weighted,Trump Votes Weighted
0,155847.05496309412,227541.39988537293
1,117959.67710881877,181879.3716517887
2,113679.68587812776,266933.1348360311
3,187137.0527667588,226326.71761722543
4,277490.4161766496,139679.34608398232
5,181975.27306682884,209456.10463369088
6,215829.11912136961,206806.9111841612
7,152822.31376051498,203980.34105368733
8,289996.80727350153,166349.61340572615
9,168381.95523064627,165943.79106474703
10,141374.46838454864,218835.001138221
11,298125.2638282716,178976.67162753138
12,164539.69962835152,173621.791820347
13,219133.21281251748,192442.80399748732
