Cluster,Biden Votes Weighted,Trump Votes Weighted
0,187746.15086912943,208718.375316892
1,318889.4817465806,135815.9455390559
2,180884.03713081472,207237.025419017
3,237735.15199950588,180484.13011552623
4,186061.6116964788,185483.43751288898
5,115092.5800798944,260427.19071076074
6,250563.02141255818,189014.83609030282
7,308818.29377427784,195455.56654952452
8,153128.0062851364,160020.1734801654
9,148974.5329310342,207696.2532369717
10,197510.90308223528,174320.9783626625
11,117709.78653774809,196305.41846650906
12,119772.96621521503,252252.6780656181
13,161405.47623939085,205540.9911341049
