Cluster,Biden Votes Weighted,Trump Votes Weighted
0,151586.7752157067,203223.23989186366
1,117527.05740890434,269014.43999232934
2,148974.04716054205,230316.9159828821
3,166982.66695632605,164771.40909681606
4,163148.83080347927,170992.50029340223
5,275989.391750903,140158.56604126972
6,299496.8416140232,178471.94482522077
7,182538.98480606114,210813.5170516629
8,119109.89328881059,181955.68903996242
9,274691.5326424821,179020.79885358515
10,218854.76992113655,191810.56075304147
11,220064.25158298356,209731.11888577254
12,223076.4661602777,196471.81235471406
13,122250.49068836344,232020.4869374774
