Cluster,Biden Votes Weighted,Trump Votes Weighted
0,290020.8436532985,170343.09968243362
1,153410.91278100605,198616.29863569353
2,163847.10181991255,173145.43416689517
3,114289.60781716851,267720.99836063426
4,127986.66806290919,180298.13716375048
5,182095.22506184925,209754.41000777532
6,155536.46182013152,229008.26968746146
7,193309.26752110323,223884.7961072851
8,146686.6316487641,202888.40803017106
9,200192.75775512675,155425.17220540895
10,283482.6845211226,140273.5393304561
11,135954.77448684294,221299.04612476702
12,319333.7437588505,180858.65477398565
13,218145.31929191394,205256.73572328207
