Cluster,Biden Votes Weighted,Trump Votes Weighted
0,136869.4954011125,194969.11474986537
1,129462.36899297612,225290.84301867677
2,175657.70517762846,175066.52741723246
3,217474.86534557244,199797.68393509233
4,114658.95629986303,266997.36302630964
5,286651.66013161035,172347.74923508882
6,252954.81610976078,157248.9591438189
7,163728.6621568264,170930.0483593081
8,253591.85061611864,184796.357926621
9,153439.22603517078,211978.3419671434
10,182034.21982250593,209626.7174930582
11,201727.99008964674,217245.08502851299
12,150650.3559542484,228292.04039632817
13,265389.82786695904,144186.16830294358
