Cluster,Biden Votes Weighted,Trump Votes Weighted
0,223024.09803904896,201762.5913273793
1,183607.27096685898,213325.95958989128
2,120796.83140562818,274962.65669853694
3,220069.3970456064,192667.78478044138
4,163234.49969520947,170934.218390402
5,127480.51632851985,227643.53770768212
6,151543.09811709126,203362.99366627165
7,147049.7888421583,232050.7902215149
8,120255.74354618773,182820.1742766466
9,262321.18275976577,178505.12303565978
10,221310.3695526268,195275.1234996389
11,167847.79842103747,165561.42624671856
12,302448.63064212253,176213.20310976866
13,273302.77463813795,143687.4174494477
