Cluster,Biden Votes Weighted,Trump Votes Weighted
0,260503.39277818223,177038.92723467984
1,275195.4499185262,139970.85891271615
2,218929.0236030216,192628.00441188324
3,117840.45201673433,181711.08561684642
4,190879.35478826665,213518.984121266
5,120248.76225177947,280761.9081337275
6,164169.41372223163,173027.94146422695
7,154895.36421508619,228884.05904829505
8,152076.27823720867,203347.95720269557
9,299325.276331631,176742.95075154677
10,215502.2343053045,208500.94988555808
11,184295.30861861756,214859.58537152226
12,161082.7208516506,200971.24315953208
13,169348.96836175898,166808.54468550393
