Cluster,Biden Votes Weighted,Trump Votes Weighted
0,276526.84990293125,176236.56718788622
1,174998.95067785488,175476.49948178086
2,123115.91051034213,229674.77520708248
3,116786.87195720903,267041.12996251474
4,146301.08446870328,228839.25213500162
5,153173.14135981072,211824.80714693185
6,138641.8611383306,195805.51750263976
7,262304.8998624582,145269.5833959918
8,215937.55689751785,209720.71901177714
9,221587.8593120324,197751.46988345886
10,253629.63323161556,185234.93181087123
11,182069.79799849502,209749.91496073196
12,163493.83395394916,170537.88406048782
13,255723.74872874963,155609.94825284346
