Cluster,Biden Votes Weighted,Trump Votes Weighted
0,319383.6797529955,136302.8800878033
1,120041.47058404902,252984.81905904316
2,185534.4194788975,185119.76444750465
3,248458.86620315153,189939.41642794423
4,181011.48859586986,207495.284705227
5,239816.78861407196,179260.65833817056
6,187625.0996499012,209310.74268808772
7,153005.76442840337,159927.72909873375
8,118391.08203812932,195586.88856937838
9,148872.28964315698,207534.1378233518
10,307858.16845372255,194653.23745729786
11,197752.18065678416,174552.40323195414
12,115343.49555325178,260798.40839633974
13,161197.20634761496,205306.6296691635
