Cluster,Biden Votes Weighted,Trump Votes Weighted
0,168769.48044356136,166294.29052150334
1,140389.4631501903,218661.46619838002
2,219678.84750038662,192642.30770998765
3,298323.9588168804,178523.95521393686
4,181975.27306682884,209456.10463369088
5,187924.90420096728,225709.76008683853
6,152789.61862328323,204003.87923989375
7,118035.46765880974,181888.1204474924
8,216201.54114439676,206565.44456751904
9,155350.6921003432,227781.36370590364
10,276530.42205431726,139756.17873590245
11,164654.82197149692,173738.70371930365
12,113628.23601519669,266647.8749203712
13,290039.27325334103,167103.5502992764
