Cluster,Biden Votes Weighted,Trump Votes Weighted
0,163973.80921856154,171499.84921895145
1,183707.33800125716,213530.7496451218
2,263151.7705278265,145234.7833556654
3,175839.56684187896,175506.5864290618
4,194552.26901967803,209264.64468889538
5,149361.6838950685,227662.07037899605
6,119850.21770001792,276636.6651564933
7,136803.3425694998,194545.13620413665
8,216287.09891627257,207457.20611207036
9,262973.02566291846,176206.12050939858
10,255050.53284250057,157245.30690587065
11,153824.49410111873,212700.85753657244
12,154405.08105515412,206194.7153336224
13,254511.7696482468,185088.30852514354
