Cluster,Biden Votes Weighted,Trump Votes Weighted
0,152927.73900608302,204137.0768806318
1,168674.07808303292,166215.3599396648
2,187217.0948314984,225883.38950879767
3,276660.97875731986,139575.1159386818
4,289940.3933862043,166437.08186342588
5,113587.58322195135,266589.0462032933
6,118112.91496437581,182004.52226504858
7,216454.7077408981,207314.69219498383
8,182053.54267482588,209643.52439358347
9,164615.4343088277,173739.85807973187
10,141095.17346741093,218802.77523907766
11,298769.8883657218,179091.14784592896
12,219031.7104456423,192198.01896484493
13,155150.76074620723,227141.39068230524
