Cluster,Biden Votes Weighted,Trump Votes Weighted
0,164194.09151929937,173002.28975098953
1,260838.74060955519,177181.56330150864
2,184295.30861861756,214859.58537152226
3,117658.52860990026,181589.51298385122
4,218892.17433600698,192688.75006463166
5,151831.87225446646,203005.15528041197
6,155029.2062516636,228840.77435209142
7,190779.24938637225,213644.5745690916
8,299179.83240192663,176794.44817381876
9,169373.17162168442,166811.03621759856
10,120328.76239299898,281005.2824986992
11,215422.39842562756,208413.52687669705
12,160978.42300183512,200980.16683248946
13,275490.24057004525,139956.33372659842
