Cluster,Biden Votes Weighted,Trump Votes Weighted
0,297703.93175660935,177934.87369263786
1,155295.7392853712,227699.2853463163
2,276507.8604148523,139756.0397477818
3,153171.77692064559,204405.6051936944
4,117566.06055948949,181552.7443753928
5,288745.4995478453,166486.0138183907
6,113613.8232530397,266570.87691270106
7,169752.24011222864,167193.20194279955
8,140838.7267013333,219436.75248375963
9,181975.27306682884,209456.10463369088
10,164376.41668409883,173479.7010435689
11,188583.6204486197,225496.75658833992
12,216220.5149071211,206430.25031497123
13,219940.5163419163,192874.79390595475
