Cluster,Biden Votes Weighted,Trump Votes Weighted
0,297848.60256339214,127995.17520292762
1,182388.7526521201,210517.42837532633
2,190161.5196298096,220121.87486088616
3,149672.42579441806,196945.03812441806
4,187464.14617389205,149671.86848534626
5,145584.9654858665,200386.8121844746
6,123860.45641315645,176702.11379363757
7,300661.81291269104,176344.06562991568
8,165147.01812438367,178743.14400848703
9,212329.56861950012,213670.76057370054
10,119774.89271083695,267986.8816351134
11,125918.96567591613,256564.2412453376
12,199770.25502828893,202967.49942929423
13,283708.6182157279,180156.0964511347
