Cluster,Biden Votes Weighted,Trump Votes Weighted
0,115324.91730350711,260841.97658641715
1,153049.90934434385,159909.62315091997
2,249948.867285478,190147.522985965
3,185621.38103086103,185228.1201998607
4,119512.48136281814,252304.2229780363
5,318920.32171459025,135792.9798418119
6,238549.22267254186,179272.2924614084
7,148988.11914259312,207715.9801225965
8,308677.1689039643,195340.35649441893
9,181012.19735075784,207497.21591682156
10,118012.38887385093,195967.41670315215
11,197481.39680732362,174281.9300673146
12,187799.4383684397,208952.23145365078
13,161394.18983893003,205521.1310376259
