Cluster,Biden Votes Weighted,Trump Votes Weighted
0,196234.65624084132,207244.86936401328
1,149248.16355330468,208072.97984612623
2,187902.1709520358,186288.7075695186
3,319479.7794729832,136828.43443461088
4,162171.71219899954,206219.88488341105
5,309341.89911078085,195146.24071552648
6,153483.2271403127,160498.23357555366
7,118894.24854956611,199926.73391114827
8,140489.07604816172,210231.1557102547
9,181540.4273406945,225070.03327921964
10,103493.85220316077,250790.04975803787
11,207466.0720422355,181894.09691573255
12,272580.0462259308,180657.62138202117
13,181966.66892099212,209903.95865482537
