Cluster,Biden Votes Weighted,Trump Votes Weighted
0,216715.5024874415,215037.45558482656
1,119538.72347419085,267503.19754123694
2,199702.2565191469,201123.98287147135
3,162256.3516720967,160804.38594629458
4,153849.99480326762,201016.412893541
5,209791.8604219757,182898.2209153948
6,164713.67155547976,176646.5215101408
7,182333.1079709048,210418.75369068873
8,298104.9897038646,127622.85888842316
9,114476.59479886368,180069.29345072756
10,280361.79170343303,179292.3342556285
11,267342.1468226683,179050.90216443123
12,190458.8684500435,220259.18139594255
13,124646.13961662268,257029.4988912521
