Cluster,Biden Votes Weighted,Trump Votes Weighted
0,275504.6557951897,140076.44473058093
1,160962.13137640277,200736.71735361888
2,169307.36269985486,166774.9852652545
3,184278.53304449434,214801.14967388092
4,117862.13299841732,181754.25931517477
5,120355.71133286653,281120.5943523485
6,151872.39051918854,203051.89982021996
7,299231.2837553615,176797.31866947393
8,190793.22269276276,213669.49025784223
9,164227.54239265414,173095.71060518065
10,218832.79428097012,192616.43523632013
11,260759.1116194642,177198.96843308097
12,154991.33490842962,228715.21476080816
13,215313.79258394323,208363.8115262153
