Cluster,Biden Votes Weighted,Trump Votes Weighted
0,297807.9891271502,178662.16145560116
1,181975.27306682884,209456.10463369088
2,187149.70123563116,226450.46178339014
3,117683.55993702314,181680.21104548953
4,164522.73338427203,173679.99281030407
5,215859.13386809398,206924.26187657902
6,141306.98213744795,218566.7655708355
7,277265.6900541791,139463.6514593631
8,113632.98733648221,266825.5077402413
9,152976.89784480238,204110.05104565248
10,155841.66809123338,227535.49614643308
11,289909.1085050251,166255.15108372402
12,169006.69897958168,166512.8917227702
13,219353.57643224852,192650.29162592528
