Cluster,Biden Votes Weighted,Trump Votes Weighted
0,267707.17005024815,179044.6707736138
1,281299.29558826046,180124.61950020283
2,216040.0633315549,214969.7559550881
3,182202.26131566416,210125.4675915569
4,161739.1066965545,160243.69115220153
5,124801.2901597555,256649.19799849042
6,114121.79084612078,179552.32212269798
7,164606.5323629322,176478.55482947233
8,154080.79384254565,201447.57193848334
9,300007.16113309166,129089.00222051912
10,199371.09034355616,200937.55270554035
11,190694.0411472848,220477.80718678294
12,208084.44297560822,181973.19261217094
13,119536.96020682255,267659.5934131793
