Cluster,Biden Votes Weighted,Trump Votes Weighted
0,182245.751140457,210233.98922746658
1,211936.02645910188,214174.8954077775
2,232129.8469340493,158004.4314643942
3,119845.5021826661,267387.66372510314
4,188923.20936427408,219560.37494997043
5,152837.63918351143,209344.0670666601
6,284051.28169396956,179369.98866556183
7,221125.60011634036,179312.11811625594
8,295474.0565355705,125806.88048594737
9,199424.18990637196,202534.52211372752
10,125543.52374053805,256504.75387396108
11,174670.87584367557,167075.191477276
12,129417.0014376315,191719.70890992283
13,166667.4954618424,177744.41451597525
