Cluster,Biden Votes Weighted,Trump Votes Weighted
0,145754.44019177186,200904.10819930007
1,209211.94670768533,189415.86899668796
2,186291.81825305222,149322.23427401093
3,300322.07941222936,174713.09958507834
4,148804.38889886867,196941.34741679134
5,120080.74367941283,270222.14952021756
6,182840.9392858915,211568.91198738472
7,245528.09395185442,206121.22708097717
8,266516.4256520353,188644.32706568297
9,124898.72536831354,177631.17667135035
10,127786.49592791134,256831.73599300644
11,162230.4354916096,231078.30024929685
12,298970.4023433317,127676.50842507478
13,165055.06483603205,177702.00453514035
