Cluster,Biden Votes Weighted,Trump Votes Weighted
0,325773.92673696845,141383.2682673876
1,182432.8675840807,210624.08228767116
2,162677.90549511224,160294.6508350583
3,119792.2432262323,268508.35257220553
4,203214.7586104912,203194.01178020966
5,110270.23800140822,171939.87898590052
6,123866.88910905673,259134.74691161618
7,257434.74335050877,160402.59772095407
8,152519.75609906248,198213.35536616703
9,216802.8899470029,214709.45384269016
10,282467.2234136735,181639.96454347527
11,164326.57154095502,177087.4357305786
12,197351.39564485714,223409.7900883741
13,185360.59124059,188231.41106771154
